DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,101,8,2019,18,7,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,106,8,2019,9,8,2019,1,108,999,999,9,9,320,320,1,1,99,99
22,2203,8,2019,20,6,2019,20,2009,999,999,4,4,320,320,1,1,99,99
12,1215,9,2019,9,8,2019,12,1215,999,999,4,4,320,320,1,1,99,99
13,1301,9,2019,12,4,2019,13,1301,999,999,9,9,320,320,1,1,99,99
11,1101,9,2019,4,6,2019,11,1101,999,999,9,9,320,320,1,1,99,99
5,506,9,2019,16,8,2019,5,506,999,999,9,9,320,320,1,1,99,99
3,309,9,2019,27,8,2019,22,2214,999,999,4,4,320,320,1,1,99,99
13,1301,9,2019,18,7,2019,13,1301,999,999,9,9,320,320,1,1,99,99
9,904,9,2019,24,6,2019,9,904,999,999,9,9,320,320,1,1,99,99
17,1703,9,2019,17,7,2019,17,1703,999,999,9,9,320,320,1,1,99,99
1,106,9,2019,7,8,2019,1,114,999,999,9,9,320,320,1,1,99,99
9,901,9,2019,4,9,2019,5,506,999,999,9,9,320,320,1,1,99,99
9,920,9,2019,25,4,2019,9,905,999,999,9,9,320,320,1,1,99,99
1,106,9,2019,19,6,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,106,9,2019,30,7,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,106,9,2019,22,7,2019,1,108,999,999,9,9,320,320,1,1,99,99
13,1301,9,2019,22,3,2019,13,1301,999,999,9,9,320,320,1,1,99,99
11,1101,9,2019,30,7,2019,11,1101,999,999,9,9,320,320,1,1,99,99
1,106,9,2019,25,2,2019,21,2105,999,999,4,4,320,320,1,1,99,99
22,2203,9,2019,31,7,2019,21,2104,999,999,9,9,9999,9999,1,1,99,99
14,1401,9,2019,9,5,2019,14,1401,999,999,9,9,320,320,1,1,99,99
22,2203,9,2019,29,7,2019,22,2201,56,43,9,9,320,320,1,1,99,99
1,101,9,2019,25,7,2019,1,102,999,999,9,9,320,320,1,1,99,99
6,608,9,2019,8,7,2019,6,608,999,999,9,9,320,840,1,1,99,99
19,1904,9,2019,30,7,2019,19,1904,999,999,4,4,320,320,1,1,99,99
9,920,10,2019,23,8,2019,10,1015,999,999,9,9,320,320,1,1,99,99
13,1301,10,2019,11,7,2019,13,1301,999,999,9,9,320,320,1,1,99,99
1,106,10,2019,8,4,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,114,10,2019,1,10,2019,1,101,51,45,9,9,320,320,1,1,99,99
1,104,10,2019,12,7,2019,1,111,29,43,9,9,320,320,1,1,99,99
1,106,10,2019,30,8,2019,8,805,999,999,9,9,320,320,1,1,99,99
8,802,10,2019,17,9,2019,8,802,999,999,9,9,320,320,1,1,99,99
9,920,10,2019,22,7,2019,9,920,999,999,9,9,320,320,1,1,99,99
13,1331,10,2019,20,8,2019,13,1307,999,999,9,9,320,320,1,1,99,99
1,101,10,2019,16,1,2019,5,506,999,999,9,9,320,320,1,1,99,99
13,1301,10,2019,5,9,2019,13,1301,999,999,9,9,320,320,1,1,99,99
4,401,10,2019,21,8,2019,4,401,999,999,9,9,9999,320,1,1,99,99
9,911,10,2019,5,4,2019,9,909,999,999,9,9,320,320,1,1,99,99
4,401,10,2019,11,9,2019,1,108,999,999,9,9,320,320,1,1,99,99
13,1301,10,2019,17,9,2019,13,1327,999,999,9,9,320,320,1,1,99,99
9,920,10,2019,9,7,2019,12,1221,999,999,4,9,320,320,1,1,99,99
13,1307,10,2019,2,8,2019,13,1307,999,999,9,9,320,320,1,1,99,99
9,903,10,2019,22,8,2019,9,903,28,30,9,9,320,320,1,1,99,99
17,1712,10,2019,10,9,2019,17,1712,999,999,4,4,320,320,1,1,99,99
1,101,10,2019,23,9,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,101,10,2019,7,10,2019,1,101,999,999,9,9,320,320,1,1,99,99
8,802,11,2019,11,10,2019,8,802,999,999,1,1,320,320,1,1,99,99
5,506,11,2019,9,9,2019,5,506,999,999,9,9,320,320,1,1,99,99
1,111,11,2019,8,10,2019,15,1507,999,999,9,9,320,320,1,1,99,99
15,1501,11,2019,27,8,2019,15,1501,41,30,4,4,320,320,1,1,99,99
5,504,11,2019,14,10,2019,17,1705,999,999,9,9,320,320,1,1,99,99
7,701,11,2019,27,9,2019,7,701,35,32,1,1,320,320,1,1,99,99
1,111,11,2019,2,9,2019,6,608,999,999,9,9,320,320,1,1,99,99
18,1801,11,2019,3,10,2019,18,1804,999,999,4,4,320,320,1,1,99,99
12,1207,11,2019,5,7,2019,12,1207,999,999,9,9,320,320,1,1,99,99
10,1001,11,2019,18,9,2019,10,1001,999,999,9,9,320,320,1,1,99,99
13,1301,11,2019,25,6,2019,13,1301,999,999,9,9,320,320,1,1,99,99
21,2101,11,2019,1,10,2019,5,503,999,999,9,9,320,320,1,1,99,99
13,1301,11,2019,8,8,2019,13,1301,999,999,9,9,320,320,1,1,99,99
1,101,11,2019,17,10,2019,4,401,999,999,9,9,320,320,1,1,99,99
1,101,11,2019,7,10,2019,1,109,999,999,1,1,320,320,1,1,99,99
4,401,11,2019,23,10,2019,5,506,999,999,9,9,320,320,1,1,99,99
9,920,11,2019,28,8,2019,9,920,999,999,9,9,320,320,1,1,99,99
5,506,11,2019,29,7,2019,5,506,999,999,9,9,320,320,1,1,99,99
5,501,11,2019,27,8,2019,9,904,999,999,9,9,320,320,1,1,99,99
5,513,11,2019,2,10,2019,5,513,999,999,9,9,320,320,1,1,99,99
13,1306,11,2019,11,6,2019,13,1306,999,999,9,9,320,320,1,1,99,99
13,1301,11,2019,30,7,2019,13,1301,999,999,9,9,320,320,1,1,99,99
14,1412,11,2019,13,5,2019,14,1412,999,999,1,1,320,320,1,1,99,99
15,1503,11,2019,30,10,2019,15,1503,999,999,9,9,320,320,1,1,99,99
14,1402,11,2019,4,7,2019,14,1402,999,999,9,9,320,320,1,1,99,99
12,1218,11,2019,25,9,2019,12,1218,47,41,4,4,320,320,1,1,99,99
1,114,11,2019,22,11,2019,12,1217,999,999,9,9,320,320,1,1,99,99
14,1412,12,2019,19,11,2019,14,1412,999,999,4,4,320,320,1,1,99,99
1,109,12,2019,2,12,2019,1,110,999,999,9,9,320,320,1,1,99,99
1,111,12,2019,18,11,2019,1,111,46,41,9,9,320,320,1,1,99,99
1,101,12,2019,6,11,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,101,12,2019,26,9,2019,1,110,999,999,4,4,320,320,1,1,99,99
6,611,12,2019,27,11,2019,12,1227,999,999,4,4,320,320,1,1,99,99
13,1329,12,2019,10,10,2019,13,1302,999,999,9,9,320,320,1,1,99,99
9,920,12,2019,8,11,2019,9,917,999,999,9,9,320,320,1,1,99,99
1,101,12,2019,15,11,2019,12,1210,999,999,4,4,320,320,1,1,99,99
1,115,12,2019,20,11,2019,1,101,999,999,9,9,320,320,1,1,99,99
12,1230,12,2019,6,12,2019,12,1218,44,39,4,4,320,320,1,1,99,99
1,101,12,2019,11,3,2019,1,101,999,999,9,9,320,320,1,1,99,99
20,2001,1,2020,22,7,2019,20,2007,999,999,4,4,320,320,1,1,99,99
13,1301,1,2020,22,5,2019,13,1301,999,999,9,9,320,320,1,1,99,99
1,111,1,2020,8,8,2019,13,1301,999,999,9,9,320,32,1,1,99,99
15,1501,1,2020,12,9,2019,15,1501,999,999,1,1,320,320,1,1,99,99
1,111,1,2020,5,8,2019,1,109,999,999,1,1,320,320,1,1,99,99
1,106,1,2020,27,12,2019,11,1108,999,999,9,9,320,320,1,1,99,99
14,1408,1,2020,6,11,2019,14,1408,31,28,1,1,320,320,1,1,99,99
7,705,1,2020,13,9,2019,7,705,999,999,1,1,320,320,1,1,99,99
1,114,1,2020,16,7,2019,11,1101,999,999,9,9,320,320,1,1,99,99
11,1101,1,2020,22,8,2019,11,1101,999,999,9,9,320,320,1,1,99,99
1,112,1,2020,23,8,2019,1,116,999,999,9,9,320,320,1,1,99,99
2,201,1,2020,17,12,2019,2,203,999,999,9,9,320,320,1,1,99,99
1,112,1,2020,10,4,2019,1,101,48,47,9,9,320,320,1,1,99,99
5,503,1,2020,28,10,2019,5,503,999,999,9,9,320,320,1,1,99,99
11,1101,1,2020,8,10,2019,11,1101,999,999,9,9,320,320,1,1,99,99
1,106,1,2020,11,7,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,106,1,2020,28,11,2019,9,904,999,999,9,9,320,320,1,1,99,99
13,1301,1,2020,5,11,2019,13,1301,999,999,9,9,320,320,1,1,99,99
1,115,1,2020,4,5,2019,1,101,999,999,9,9,320,320,1,1,99,99
1,101,1,2020,2,9,2019,1,105,999,999,9,9,320,320,1,1,99,99
13,1304,1,2020,23,9,2019,13,1304,999,999,9,9,320,320,1,1,99,99
5,506,1,2020,5,9,2019,5,513,999,999,9,9,320,320,1,1,99,99
1,101,2,2020,4,11,2019,5,506,999,999,9,9,320,320,1,1,99,99
1,101,2,2020,25,11,2019,1,101,999,999,9,9,320,320,1,1,99,99
13,1302,2,2020,19,12,2019,13,1302,999,999,4,4,320,320,1,1,99,99
16,1609,2,2020,26,4,2019,16,1613,999,999,1,1,320,320,1,1,99,99
13,1308,2,2020,28,2,2019,13,1308,999,999,1,1,320,320,1,1,99,99
22,2214,2,2020,22,10,2019,22,2214,999,999,4,4,320,320,1,1,99,99
9,901,3,2020,16,10,2019,9,905,999,999,9,9,320,320,1,1,99,99
17,1712,3,2020,30,9,2019,17,1709,999,999,1,4,320,320,1,1,99,99
1,101,5,2019,22,5,2019,15,1501,999,47,4,4,320,320,1,2,99,99
12,1210,6,2019,18,6,2019,12,1210,53,52,4,4,320,320,1,2,99,99
5,505,10,2019,22,10,2019,11,1101,999,45,9,9,320,320,1,2,99,99
1,101,2,2020,24,7,2019,1,117,42,41,5,4,320,320,1,2,99,99
1,101,6,2019,24,4,2019,1,101,49,45,9,4,320,720,1,3,99,99
1,101,5,2019,21,3,2019,1,103,45,35,4,4,320,320,1,4,99,99
18,1801,2,2019,18,2,2019,18,1803,999,999,9,9,320,320,1,9,99,99
6,611,3,2019,12,3,2019,6,611,999,999,9,9,320,320,1,9,99,99
1,101,3,2019,15,2,2019,1,110,999,999,9,9,320,320,1,9,99,99
1,101,3,2019,28,2,2019,1,102,999,999,9,9,320,320,1,9,99,99
15,1507,4,2019,14,1,2019,15,1507,999,999,9,9,320,320,1,9,99,99
1,108,4,2019,22,3,2019,1,101,999,999,9,9,320,320,1,9,99,99
8,802,4,2019,28,1,2019,8,802,999,999,9,9,320,320,1,9,99,99
6,606,4,2019,11,2,2019,6,606,999,999,9,9,320,320,1,9,99,99
18,1801,5,2019,24,4,2019,18,1801,999,999,9,9,320,320,1,9,99,99
10,1001,5,2019,7,2,2019,11,1101,999,47,9,9,214,320,1,9,99,99
5,511,5,2019,25,4,2019,5,511,999,999,4,9,320,320,1,9,99,99
15,1505,5,2019,8,2,2019,15,1505,999,999,9,9,320,320,1,9,99,99
12,1217,5,2019,22,4,2019,12,1217,999,999,9,9,320,320,1,9,99,99
11,1104,5,2019,24,1,2019,11,1101,999,999,9,9,320,320,1,9,99,99
18,1801,5,2019,2,5,2019,18,1802,999,999,9,9,320,320,1,9,99,99
1,117,5,2019,21,5,2019,2,207,999,999,4,4,320,320,1,9,99,99
3,306,5,2019,15,4,2019,1,117,999,999,9,9,320,320,1,9,99,99
1,101,5,2019,11,4,2019,1,105,999,999,9,9,320,320,1,9,99,99
9,920,6,2019,11,2,2019,12,1221,999,999,9,9,320,320,1,9,99,99
9,901,6,2019,1,4,2019,9,909,999,999,9,9,320,320,1,9,99,99
1,114,6,2019,15,5,2019,10,1001,36,38,9,9,320,320,1,9,99,99
10,1020,7,2019,7,5,2019,10,1001,999,999,9,9,320,320,1,9,99,99
13,1301,7,2019,25,6,2019,13,1302,999,999,9,9,320,320,1,9,99,99
1,101,7,2019,13,5,2019,1,108,48,999,9,9,320,320,1,9,99,99
1,106,7,2019,29,5,2019,14,1401,999,999,9,9,320,320,1,9,99,99
21,2101,7,2019,29,5,2019,21,2101,999,999,9,9,320,320,1,9,99,99
3,301,7,2019,24,4,2019,3,301,999,999,9,9,320,320,1,9,99,99
6,603,7,2019,30,5,2019,6,603,999,999,9,9,320,320,1,9,99,99
13,1301,8,2019,2,5,2019,13,1302,999,999,9,9,320,320,1,9,99,99
1,102,8,2019,20,6,2019,1,102,999,999,9,9,320,320,1,9,99,99
14,1408,8,2019,4,2,2019,14,1408,999,999,9,9,320,320,1,9,99,99
18,1802,8,2019,13,2,2019,18,1802,999,999,9,9,320,320,1,9,99,99
9,901,8,2019,16,7,2019,9,904,999,999,9,9,320,320,1,9,99,99
1,115,8,2019,1,5,2019,1,101,999,999,9,9,320,156,1,9,99,99
1,101,8,2019,14,6,2019,15,1503,999,999,4,9,320,320,1,9,99,99
1,101,8,2019,28,6,2019,3,308,999,999,9,9,320,320,1,9,99,99
10,1001,8,2019,19,6,2019,10,1001,999,999,9,9,320,320,1,9,99,99
22,2203,8,2019,3,7,2019,22,2203,999,999,9,9,320,320,1,9,99,99
4,401,9,2019,11,7,2019,4,401,999,999,9,9,320,320,1,9,99,99
1,101,9,2019,6,8,2019,1,101,999,999,9,9,320,320,1,9,99,99
13,1301,9,2019,7,6,2019,13,1301,999,999,9,9,320,320,1,9,99,99
1,101,9,2019,5,6,2019,1,112,999,999,9,9,320,320,1,9,99,99
17,1701,9,2019,19,8,2019,17,1706,999,999,9,9,320,320,1,9,99,99
1,101,10,2019,26,8,2019,10,1001,999,999,9,9,320,320,1,9,99,99
5,503,10,2019,8,8,2019,5,507,999,999,9,9,320,320,1,9,99,99
5,501,10,2019,17,7,2019,5,501,999,999,9,9,320,320,1,9,99,99
1,101,10,2019,5,7,2019,1,101,999,999,9,9,320,320,1,9,99,99
20,2001,10,2019,28,3,2019,19,1904,999,999,9,9,320,320,1,9,99,99
1,101,10,2019,4,10,2019,1,101,999,999,9,9,320,320,1,9,99,99
14,1401,10,2019,5,9,2019,14,1401,999,999,9,9,320,320,1,9,99,99
11,1101,10,2019,20,6,2019,11,1101,999,999,9,9,320,320,1,9,99,99
16,1604,10,2019,30,8,2019,16,1605,999,999,4,4,320,320,1,9,99,99
20,2001,11,2019,14,8,2019,14,1401,32,999,4,9,320,320,1,9,99,99
22,2205,11,2019,26,8,2019,22,2205,999,999,9,9,320,320,1,9,99,99
10,1012,11,2019,16,10,2019,10,1001,999,999,9,9,320,320,1,9,99,99
19,1910,11,2019,3,10,2019,19,1910,999,999,9,9,320,320,1,9,99,99
1,101,11,2019,1,10,2019,19,1904,999,999,9,9,320,320,1,9,99,99
1,115,11,2019,20,6,2019,1,115,999,999,9,9,320,320,1,9,99,99
5,503,11,2019,7,8,2019,5,502,999,999,9,9,320,320,1,9,99,99
9,916,11,2019,7,11,2019,12,1219,999,999,9,9,320,320,1,9,99,99
15,1503,11,2019,30,8,2019,15,1503,999,999,9,9,320,320,1,9,99,99
1,117,11,2019,22,10,2019,1,117,999,35,9,9,320,320,1,9,99,99
1,104,12,2019,14,11,2019,1,101,999,999,9,9,320,320,1,9,99,99
19,1901,12,2019,14,11,2019,2,205,999,999,9,9,320,320,1,9,99,99
1,101,12,2019,24,10,2019,20,2009,999,999,4,4,320,320,1,9,99,99
17,1711,12,2019,8,10,2019,17,1711,999,999,9,9,320,320,1,9,99,99
2,201,12,2019,18,11,2019,2,206,55,999,4,9,320,320,1,9,99,99
5,508,1,2020,30,10,2019,5,508,999,999,9,4,320,320,1,9,99,99
12,1215,1,2020,8,11,2019,12,1219,999,999,9,9,320,320,1,9,99,99
1,103,1,2020,16,5,2019,1,103,41,999,4,9,320,320,1,9,99,99
20,2002,1,2020,23,10,2019,20,2001,999,999,9,9,320,320,1,9,99,99
1,114,1,2020,18,6,2019,1,101,999,999,9,9,320,320,1,9,99,99
1,101,1,2020,3,10,2019,1,101,999,999,9,9,320,320,1,9,99,99
14,1415,1,2020,18,11,2019,14,1419,999,999,9,9,320,320,1,9,99,99
1,104,1,2020,1,8,2019,14,1419,999,999,9,9,320,320,1,9,99,99
19,1905,1,2020,14,10,2019,19,1905,999,999,9,9,320,320,1,9,99,99
15,1503,1,2020,18,11,2019,15,1503,999,999,9,9,320,320,1,9,99,99
3,309,2,2020,27,11,2019,3,301,999,999,4,4,320,320,1,9,99,99
1,101,3,2020,29,4,2019,1,101,999,999,9,9,320,320,1,9,99,99
15,1501,3,2020,10,12,2019,15,1502,999,999,9,9,320,320,1,9,99,99
1,101,3,2020,27,6,2019,1,101,999,999,9,9,320,320,1,9,99,99
2,201,2,2019,9,1,2019,2,203,52,999,4,9,320,320,2,1,99,99
9,913,4,2019,16,1,2019,9,913,52,999,1,9,320,320,2,1,99,99
1,101,4,2019,4,4,2019,1,116,56,999,4,9,320,320,2,1,99,99
9,903,8,2019,31,7,2019,9,903,50,50,1,1,320,320,2,1,99,99
14,1401,10,2019,18,6,2019,14,1401,33,28,4,4,320,320,2,1,99,99
3,308,10,2019,24,10,2019,3,308,35,31,9,9,320,320,2,1,99,99
9,901,11,2019,20,11,2019,12,1210,40,38,4,1,320,320,2,1,99,99
1,101,12,2019,11,9,2019,2,205,999,54,4,4,320,320,2,1,99,99
9,923,12,2019,12,12,2019,9,909,35,36,1,1,320,320,2,1,99,99
17,1712,2,2019,14,1,2019,18,1804,36,30,4,4,320,320,2,2,99,99
19,1901,3,2019,12,3,2019,19,1904,999,999,4,4,320,320,2,2,99,99
1,116,5,2019,17,5,2019,1,116,58,58,4,4,320,320,2,2,99,99
1,101,7,2019,29,5,2019,4,408,999,999,4,4,320,320,2,2,99,99
4,401,7,2019,10,5,2019,4,403,35,35,1,1,320,320,2,2,99,99
12,1203,8,2019,8,7,2019,12,1203,999,999,4,4,320,320,2,2,99,99
2,201,12,2019,30,10,2019,2,207,999,999,4,4,320,320,2,2,99,99
1,101,2,2020,20,12,2019,19,1904,999,999,4,4,320,320,2,2,99,99
19,1902,4,2019,29,3,2019,19,1902,999,999,4,4,320,320,2,3,99,99
1,101,7,2019,16,5,2019,1,107,37,32,4,4,320,320,2,5,99,99
2,201,6,2019,16,5,2019,2,205,50,36,4,4,320,320,2,9,99,99
14,1401,7,2019,5,2,2019,14,1401,38,999,4,9,320,320,2,9,99,99
15,1508,10,2019,3,7,2019,15,1508,999,999,1,9,320,320,2,9,99,99
13,1301,11,2019,11,9,2019,13,1301,44,999,4,9,320,320,2,9,99,99
1,101,7,2019,15,7,2019,1,107,35,31,4,9,320,320,3,1,99,99
6,611,12,2019,2,10,2019,6,611,999,999,4,9,320,320,3,1,99,99
19,1908,4,2019,29,3,2019,19,1908,52,42,4,4,320,320,3,2,99,99
3,309,10,2019,3,9,2019,1,116,38,37,4,4,320,320,3,2,99,99
1,101,4,2019,8,4,2019,1,116,46,44,4,4,320,320,3,3,99,99
4,401,8,2019,19,7,2019,4,401,42,40,4,4,320,320,3,4,99,99
19,1903,11,2019,8,10,2019,19,1903,31,26,4,4,320,320,3,4,99,99
1,101,1,2020,11,7,2019,1,116,44,40,4,4,320,320,3,4,99,99
6,612,2,2020,7,10,2019,6,612,51,999,4,9,320,320,3,9,99,99
22,2201,3,2020,17,12,2019,22,2201,999,999,9,9,320,320,3,9,99,99
12,1215,5,2019,21,3,2019,12,1215,36,999,4,9,320,320,4,1,99,99
15,1501,10,2019,13,8,2019,15,1501,42,34,4,4,320,320,4,2,99,99
6,602,5,2019,15,4,2019,6,602,32,41,4,4,320,320,4,3,99,99
11,1101,8,2019,9,7,2019,11,1101,41,32,4,4,320,320,4,3,99,99
1,114,10,2019,12,6,2019,1,114,999,999,4,4,320,320,4,3,99,99
18,1801,3,2019,14,1,2019,18,1801,44,36,4,4,320,320,4,4,99,99
1,104,6,2019,14,3,2019,1,101,32,28,4,4,320,320,4,4,99,99
1,101,6,2019,15,5,2019,1,101,35,35,4,4,320,320,4,4,99,99
1,106,8,2019,28,6,2019,1,101,37,34,4,4,320,320,4,4,99,99
1,103,10,2019,1,10,2019,1,116,40,39,4,4,320,320,4,4,99,99
6,601,12,2019,29,11,2019,1,103,38,34,4,4,320,320,4,4,99,99
1,109,3,2020,24,4,2019,1,111,46,51,9,9,320,320,4,4,99,99
3,308,7,2019,25,6,2019,1,101,42,43,4,4,320,320,4,5,99,99
1,106,6,2019,24,4,2019,1,102,55,999,4,9,320,320,4,9,99,99
1,103,6,2019,9,4,2019,19,1909,60,999,9,9,320,320,4,9,99,99
12,1215,5,2019,7,3,2019,12,1215,35,35,4,4,320,320,5,3,99,99
4,401,9,2019,6,9,2019,4,415,48,41,4,4,320,320,5,4,99,99
1,101,3,2019,23,1,2019,1,101,999,59,9,9,320,320,9,1,99,99
1,101,3,2019,11,3,2019,3,301,999,999,9,9,320,320,9,1,99,99
1,101,3,2019,28,2,2019,11,1108,999,999,9,9,320,320,9,1,99,99
14,1419,3,2019,4,3,2019,14,1419,999,999,9,9,320,320,9,1,99,99
2,201,4,2019,1,4,2019,2,201,999,999,9,9,320,320,9,1,99,99
18,1801,4,2019,8,2,2019,18,1804,999,999,9,9,320,320,9,1,99,99
1,101,4,2019,3,4,2019,1,115,34,36,9,9,320,320,9,1,99,99
1,101,5,2019,28,1,2019,10,1008,38,999,9,9,320,320,9,1,99,99
15,1501,5,2019,13,3,2019,1,101,999,999,9,9,320,320,9,1,99,99
9,920,5,2019,11,4,2019,9,917,999,999,9,4,320,320,9,1,99,99
1,101,5,2019,21,1,2019,1,110,999,999,9,9,320,320,9,1,99,99
18,1804,5,2019,16,1,2019,18,1804,999,999,9,9,320,320,9,1,99,99
15,1507,5,2019,22,3,2019,15,1507,999,999,9,9,320,320,9,1,99,99
17,1705,5,2019,8,4,2019,17,1705,999,999,9,9,320,320,9,1,99,99
1,101,5,2019,1,3,2019,1,101,42,47,9,4,320,320,9,1,99,99
6,603,5,2019,14,3,2019,6,603,999,999,9,9,320,320,9,1,99,99
1,101,5,2019,21,2,2019,14,1401,999,999,9,9,320,320,9,1,99,99
10,1009,5,2019,1,4,2019,10,1009,999,999,9,9,320,320,9,1,99,99
1,108,5,2019,4,3,2019,1,101,999,999,9,9,320,320,9,1,99,99
1,101,5,2019,14,5,2019,5,512,999,999,9,9,320,320,9,1,99,99
1,101,5,2019,13,2,2019,1,101,999,999,9,9,320,320,9,1,99,99
1,101,6,2019,20,2,2019,1,104,999,999,9,9,320,320,9,1,99,99
14,1401,6,2019,1,3,2019,14,1401,999,999,9,9,320,320,9,1,99,99
1,107,6,2019,24,1,2019,1,117,999,999,9,9,320,320,9,1,99,99
12,1216,6,2019,20,5,2019,12,1216,999,999,9,9,320,320,9,1,99,99
5,504,7,2019,29,4,2019,5,502,999,999,9,9,320,320,9,1,99,99
9,917,7,2019,19,3,2019,9,917,999,999,9,9,320,320,9,1,99,99
9,920,7,2019,4,4,2019,9,920,999,999,9,9,320,320,9,1,99,99
1,101,7,2019,7,3,2019,1,102,999,999,9,9,320,320,9,1,99,99
1,103,7,2019,3,6,2019,1,102,999,35,9,4,320,320,9,1,99,99
1,101,8,2019,17,7,2019,1,106,999,999,9,9,320,320,9,1,99,99
1,115,8,2019,10,6,2019,1,101,999,999,9,9,320,320,9,1,99,99
1,114,8,2019,26,4,2019,1,114,999,999,9,9,320,320,9,1,99,99
1,101,8,2019,22,7,2019,1,101,999,999,9,9,320,320,9,1,99,99
3,309,8,2019,26,7,2019,4,414,999,999,9,9,320,320,9,1,99,99
1,115,8,2019,13,8,2019,6,609,999,999,9,9,320,320,9,1,99,99
5,505,8,2019,10,5,2019,12,1218,43,47,4,4,320,320,9,1,99,99
1,101,8,2019,16,8,2019,1,117,999,999,9,4,320,320,9,1,99,99
9,920,8,2019,23,7,2019,9,917,999,999,9,9,320,320,9,1,99,99
1,108,8,2019,28,3,2019,1,108,999,999,9,9,320,320,9,1,99,99
10,1001,9,2019,25,7,2019,10,1015,999,999,9,9,320,320,9,1,99,99
14,1407,9,2019,21,2,2019,14,1407,999,999,9,9,320,320,9,1,99,99
18,1801,9,2019,12,6,2019,3,309,999,999,9,9,320,320,9,1,99,99
22,2212,9,2019,23,8,2019,22,2201,999,999,9,9,320,320,9,1,99,99
17,1706,9,2019,14,5,2019,17,1712,999,32,9,4,320,320,9,1,99,99
12,1210,9,2019,13,6,2019,12,1210,999,999,9,9,320,320,9,1,99,99
4,401,9,2019,23,8,2019,4,401,999,999,9,4,320,320,9,1,99,99
14,1420,9,2019,4,4,2019,14,1420,999,999,9,9,320,320,9,1,99,99
5,506,9,2019,21,8,2019,5,506,999,999,9,9,320,320,9,1,99,99
1,101,9,2019,26,6,2019,2,208,999,999,9,9,320,320,9,1,99,99
1,101,10,2019,22,7,2019,1,101,999,999,9,9,320,320,9,1,99,99
9,901,10,2019,23,9,2019,9,917,999,999,9,9,320,320,9,1,99,99
14,1403,10,2019,16,8,2019,14,1403,999,999,9,9,320,320,9,1,99,99
3,309,10,2019,7,10,2019,3,309,999,999,9,9,320,320,9,1,99,99
2,201,10,2019,8,7,2019,2,207,999,999,9,4,320,320,9,1,99,99
1,101,10,2019,31,5,2019,1,101,999,999,9,9,320,320,9,1,99,99
1,101,10,2019,20,8,2019,1,101,999,999,9,9,320,320,9,1,99,99
14,1412,10,2019,16,4,2019,14,1412,999,999,9,9,320,320,9,1,99,99
5,513,10,2019,26,9,2019,5,506,999,999,9,9,320,320,9,1,99,99
10,1006,11,2019,2,9,2019,10,1006,999,999,9,9,320,320,9,1,99,99
5,513,11,2019,18,10,2019,5,513,999,999,9,9,320,320,9,1,99,99
3,309,11,2019,21,8,2019,3,309,999,999,9,9,320,320,9,1,99,99
1,101,11,2019,4,9,2019,1,101,999,999,9,9,320,320,9,1,99,99
11,1101,11,2019,9,10,2019,11,1101,999,999,9,9,320,320,9,1,99,99
9,907,11,2019,20,8,2019,9,901,999,999,9,9,320,320,9,1,99,99
1,101,11,2019,17,10,2019,1,101,999,999,9,9,320,320,9,1,99,99
1,101,11,2019,2,9,2019,1,101,999,999,9,9,320,320,9,1,99,99
22,2217,11,2019,1,8,2019,22,2217,999,999,9,4,320,320,9,1,99,99
1,115,12,2019,3,12,2019,5,506,34,999,9,9,320,320,9,1,99,99
14,1401,12,2019,16,10,2019,14,1401,999,999,9,4,320,320,9,1,99,99
12,1215,12,2019,5,9,2019,12,1215,999,999,9,9,320,320,9,1,99,99
5,501,12,2019,24,10,2019,5,501,999,999,9,9,320,320,9,1,99,99
22,2211,12,2019,7,10,2019,22,2211,999,999,9,9,320,320,9,1,99,99
1,108,1,2020,8,7,2019,5,502,999,999,9,9,320,320,9,1,99,99
21,2101,1,2020,18,11,2019,20,2009,999,999,4,4,320,320,9,1,99,99
12,1222,1,2020,21,11,2019,12,1222,999,999,9,9,320,320,9,1,99,99
10,1001,1,2020,9,12,2019,10,1001,999,999,9,9,320,320,9,1,99,99
9,920,1,2020,21,8,2019,9,920,999,999,9,9,320,320,9,1,99,99
1,101,1,2020,11,12,2019,5,513,999,999,9,9,320,320,9,1,99,99
9,901,1,2020,9,7,2019,18,1801,999,999,9,9,840,320,9,1,99,99
12,1219,2,2020,20,3,2019,12,1219,999,999,9,9,320,320,9,1,99,99
13,1301,2,2020,24,7,2019,13,1302,999,999,9,9,320,320,9,1,99,99
9,901,2,2020,12,9,2019,13,1301,999,999,9,9,320,320,9,1,99,99
5,502,2,2020,25,11,2019,5,503,999,999,9,4,320,320,9,1,99,99
20,2007,3,2020,8,10,2019,20,2007,999,999,9,9,320,320,9,1,99,99
18,1804,3,2020,9,7,2019,18,1804,999,999,9,9,320,320,9,1,99,99
