DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0101,10,2013,19,8,1,0101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0101,10,2013,21,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,10,2013,25,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,10,2013,25,7,1,0101,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0101,10,2013,27,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,10,2013,27,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,10,2013,27,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,6,9,1,0101,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0101,11,2013,9,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,17,10,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,25,9,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,26,9,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,26,9,1,0101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0101,11,2013,27,9,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,3,2013,21,2,1,0101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0116,4,2013,20,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,7,2013,3,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0116,7,2013,7,6,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,3,2013,23,1,1,0101,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0101,4,2013,7,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2013,15,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2013,17,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2013,18,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2013,20,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,4,2013,21,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2013,12,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,5,2013,22,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2013,4,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2013,4,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2013,12,3,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,6,2013,12,4,1,0101,999,999,9,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2013,13,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2013,15,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2013,28,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,7,2013,31,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2013,3,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2013,3,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2013,15,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2013,16,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2013,18,4,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,8,2013,31,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,5,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,6,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,7,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,10,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,16,8,1,0108,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,21,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,23,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,9,2013,23,8,1,0101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0101,10,2013,7,8,1,0101,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
1,0101,10,2013,12,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,2,9,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,5,11,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,13,10,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2013,30,9,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0106,6,2013,7,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0106,7,2013,9,4,20,2001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0106,10,2013,1,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0106,11,2013,1,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0104,10,2013,31,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0105,5,2013,22,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0105,8,2013,17,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0105,11,2013,22,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0117,4,2013,15,2,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0117,5,2013,21,2,1,0101,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0117,11,2013,2,10,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0103,7,2013,12,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0103,8,2013,13,5,1,0101,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
1,0103,9,2013,17,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0103,11,2013,15,10,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0103,11,2013,25,10,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0110,7,2013,12,3,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0110,7,2013,13,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0108,3,2013,30,1,1,0115,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
1,0108,6,2013,26,4,1,0108,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
1,0108,7,2013,18,2,1,0108,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0108,11,2013,3,9,1,0108,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0109,5,2013,25,1,1,0101,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0109,8,2013,20,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,3,2013,11,1,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,3,2013,11,2,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,3,2013,15,1,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,3,2013,25,1,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,4,2013,1,4,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,4,2013,18,1,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,4,2013,20,2,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,5,2013,21,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,7,2013,21,6,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,8,2013,3,6,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,8,2013,18,3,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,9,2013,22,8,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,10,2013,5,7,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,10,2013,27,8,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0114,11,2013,17,9,1,0114,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
1,0115,2,2013,29,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,5,2013,13,3,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,6,2013,2,5,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,7,2013,24,6,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,7,2013,26,6,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
1,0115,11,2013,27,9,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,4,2013,12,3,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,5,2013,19,4,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,6,2013,16,4,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,6,2013,16,5,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,8,2013,29,7,2,0201,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
2,0201,9,2013,31,7,2,0201,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
2,0201,10,2013,2,4,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0201,10,2013,13,8,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0203,5,2013,6,5,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0203,7,2013,20,5,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0203,9,2013,13,8,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0202,2,2013,10,1,15,1501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0202,5,2013,19,2,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0202,6,2013,13,3,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0202,9,2013,18,6,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0202,11,2013,8,10,2,0201,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
2,0207,6,2013,26,4,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0207,7,2013,25,6,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0207,9,2013,2,4,2,0207,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0207,10,2013,21,5,2,0201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
2,0207,11,2013,29,10,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0306,4,2013,8,3,3,0306,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0309,6,2013,30,5,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0309,10,2013,10,6,3,0309,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
3,0313,8,2013,18,6,3,0301,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
3,0301,4,2013,14,2,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,4,2013,21,3,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,5,2013,21,2,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,5,2013,25,2,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,6,2013,11,2,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0301,7,2013,9,4,3,0301,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
3,0301,9,2013,12,8,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0302,5,2013,11,4,3,0301,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
3,0302,6,2013,11,3,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0302,7,2013,17,5,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0302,9,2013,8,7,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0302,11,2013,9,10,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0312,2,2013,3,1,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0312,4,2013,15,3,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0312,5,2013,18,3,3,0301,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
3,0312,11,2013,5,8,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
3,0314,10,2013,8,7,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0404,5,2013,9,4,4,0404,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0412,7,2013,23,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0408,6,2013,12,3,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,3,2013,18,2,3,0301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,4,2013,1,4,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,5,2013,19,4,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,6,2013,3,6,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,10,2013,7,10,22,2201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0401,10,2013,15,8,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0403,5,2013,8,5,1,0115,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,0403,11,2013,21,6,4,0401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,2,2013,24,1,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,3,2013,24,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,4,2013,14,3,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,4,2013,30,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,5,2013,5,4,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,5,2013,11,1,10,1001,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
5,0506,5,2013,12,4,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,7,2013,4,6,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,7,2013,20,6,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,7,2013,25,4,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,8,2013,16,4,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,10,2013,2,10,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,10,2013,5,7,5,0501,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
5,0506,10,2013,12,6,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,10,2013,17,7,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,10,2013,20,8,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0506,11,2013,20,8,1,0101,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
5,0501,4,2013,14,2,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,4,2013,16,1,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,4,2013,28,1,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,6,2013,9,5,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,9,2013,4,6,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,9,2013,15,8,1,0114,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,10,2013,2,7,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,11,2013,8,1,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,11,2013,25,7,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0501,11,2013,26,6,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,3,2013,25,2,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,4,2013,6,3,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,5,2013,26,3,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,7,2013,19,2,9,0920,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,7,2013,29,1,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,8,2013,25,4,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,10,2013,1,8,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,11,2013,19,4,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0502,11,2013,20,6,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0512,8,2013,30,5,5,0512,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0512,11,2013,4,4,5,0512,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0512,11,2013,20,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0511,8,2013,5,7,5,0501,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0511,8,2013,23,7,1,0114,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
5,0513,5,2013,16,1,10,1001,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
5,0513,8,2013,29,7,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
5,0513,9,2013,13,5,5,0502,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0608,8,2013,25,6,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0608,9,2013,15,4,6,0601,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
6,0608,10,2013,17,7,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0608,10,2013,23,7,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0613,6,2013,23,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0613,9,2013,13,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0601,5,2013,14,3,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0604,8,2013,25,6,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0604,10,2013,26,8,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0614,5,2013,4,4,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0614,7,2013,15,3,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0614,8,2013,14,6,22,2201,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0602,4,2013,11,2,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0609,3,2013,18,2,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0609,4,2013,8,1,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0609,11,2013,8,11,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0611,2,2013,9,1,6,0601,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
6,0611,11,2013,25,10,6,0611,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
7,0719,8,2013,13,6,7,0719,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
7,0701,7,2013,30,5,7,0701,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
7,0712,8,2013,17,6,7,0701,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0802,2,2013,11,1,8,0801,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0802,3,2013,5,2,8,0801,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0802,5,2013,14,2,8,0801,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0802,8,2013,31,7,9,0901,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
8,0802,11,2013,15,10,8,0801,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0804,4,2013,4,3,8,0801,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0804,8,2013,3,6,1,0101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,0805,9,2013,15,1,8,0801,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
8,0806,2,2013,21,1,8,0801,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0901,5,2013,29,1,9,0901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0901,8,2013,26,4,9,0901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0901,10,2013,28,8,9,0901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0901,11,2013,30,10,8,0801,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0903,4,2013,12,2,9,0901,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
9,0903,8,2013,12,3,9,0901,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
9,0904,3,2013,28,2,9,0901,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
9,0904,9,2013,14,6,9,0901,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
9,0904,11,2013,8,7,9,0901,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
9,0905,4,2013,22,1,9,0901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0905,10,2013,4,3,9,0901,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
9,0905,10,2013,6,9,9,0901,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
9,0906,7,2013,12,6,1,0108,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,3,2013,4,2,9,0901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,7,2013,30,5,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,8,2013,25,6,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,10,2013,23,9,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0909,10,2013,26,9,9,0909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0917,8,2013,3,6,9,0920,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
9,0920,3,2013,30,1,12,1215,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0920,9,2013,6,8,9,0920,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,0924,8,2013,8,7,9,0901,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,11,2013,31,10,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1003,8,2013,18,7,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1003,10,2013,25,9,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1007,7,2013,13,6,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1002,10,2013,22,8,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1015,10,2013,13,6,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1012,9,2013,29,8,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1012,10,2013,8,10,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1008,2,2013,14,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1008,2,2013,30,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1008,7,2013,25,6,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1008,8,2013,7,8,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1008,10,2013,28,8,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1017,5,2013,5,4,10,1001,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
10,1006,9,2013,8,8,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,1,2013,4,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,2,2013,8,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,3,2013,6,2,11,1101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,3,2013,13,2,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,4,2013,17,4,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,4,2013,21,2,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,4,2013,28,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,5,2013,3,5,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,5,2013,15,1,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,5,2013,20,2,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,6,2013,4,6,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,6,2013,16,5,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,6,2013,20,5,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,7,2013,2,7,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,7,2013,3,7,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,7,2013,11,4,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,7,2013,16,5,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,7,2013,22,5,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1001,7,2013,28,5,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
